Time,min,max,mean
2012-10-20,55.4,66.9,59.27222222222219
2012-10-21,52.2,61.9,56.42986111111108
2012-10-22,53.2,61.9,56.76805555555556
2012-10-23,52.3,63.5,56.28251748251748
2012-10-24,53.6,63.1,58.150704225352044
2012-10-25,55.4,63.3,58.43402777777779
2012-10-26,52.5,70.3,60.151048951048914
2012-10-27,56.8,76.8,63.831468531468545
2012-10-28,57.2,75.6,61.902083333333316
2012-10-29,56.5,68.4,59.56783216783216
2012-10-30,54.7,67.6,58.83194444444449
2012-10-31,58.5,65.3,61.26363636363633
2012-11-01,55.8,64.8,60.313194444444434
2012-11-02,51.8,66.0,57.61736111111112
2012-11-03,54.9,71.1,61.26805555555555
2012-11-04,57.9,74.5,64.48266666666665
2012-11-05,58.8,76.1,66.56527777777775
2012-11-06,59.4,74.7,65.6687943262411
2012-11-07,55.9,60.3,57.70902777777777
2012-11-08,49.3,61.9,54.6298611111111
2012-11-09,46.4,56.5,50.890209790209795
2012-11-10,48.2,59.4,52.22569444444445
2012-11-11,46.9,60.3,52.40139860139861
2012-11-12,48.4,60.6,54.005555555555546
2012-11-13,51.3,64.9,57.28749999999999
2012-11-14,52.9,66.9,59.26180555555553
2012-11-15,53.1,65.7,59.37651515151515
2012-11-16,56.3,63.1,58.69513888888886
2012-11-17,55.0,61.7,59.39444444444447
2012-11-18,51.4,61.7,56.85486111111113
2012-11-19,54.5,66.2,59.66083916083916
2012-11-20,58.5,64.4,61.18611111111108
2012-11-21,53.1,62.6,58.852777777777796
2012-11-22,50.2,63.5,55.45069444444449
2012-11-23,51.4,63.9,56.74166666666669
2012-11-24,53.1,64.0,57.505555555555524
2012-11-25,53.8,61.7,56.29374999999996
2012-11-26,53.1,60.3,55.24236111111109
2012-11-27,53.8,62.8,57.875694444444434
2012-11-28,56.7,62.4,58.8441860465116
2012-11-29,57.2,63.0,60.22430555555554
2012-11-30,58.6,61.7,60.29580419580423
2012-12-01,58.3,64.0,60.26666666666668
2012-12-02,52.7,63.5,58.322222222222244
2012-12-03,50.2,58.8,54.47916666666668
2012-12-04,54.3,62.2,58.38472222222218
2012-12-05,58.8,62.6,60.548951048951
2012-12-06,52.9,60.4,56.65384615384612
2012-12-07,49.5,60.1,53.861111111111086
2012-12-08,49.5,58.3,53.09084507042253
2012-12-09,49.1,63.7,55.62323943661974
2012-12-10,51.6,63.9,56.92097902097899
2012-12-11,50.2,56.8,53.611805555555584
2012-12-12,48.0,54.7,51.59850746268656
2012-12-13,45.9,53.1,48.606293706293734
2012-12-14,45.3,52.9,49.03819444444443
2012-12-15,46.4,51.6,48.39513888888886
2012-12-16,49.3,56.7,52.991666666666646
2012-12-17,48.9,58.3,55.10073529411762
2012-12-18,44.6,53.1,48.076388888888886
2012-12-19,40.6,53.1,45.86041666666668
2012-12-20,42.6,58.5,50.8263888888889
2012-12-21,51.8,55.9,54.134090909090865
2012-12-22,49.8,56.8,53.490972222222254
2012-12-23,49.6,57.6,53.60208333333333
2012-12-24,47.7,54.0,50.27430555555558
2012-12-25,46.9,52.9,49.068749999999994
2012-12-26,47.8,54.0,50.28472222222223
2012-12-27,46.8,54.0,49.86573426573423
2012-12-28,45.1,51.6,48.43165467625902
2012-12-29,44.2,52.7,48.05208333333334
2012-12-30,44.2,52.9,48.16573426573425
2012-12-31,41.9,52.2,47.511805555555526
2013-01-01,44.6,53.4,48.40347222222222
2013-01-02,41.7,54.7,47.65384615384616
2013-01-03,42.1,52.9,47.429285714285726
2013-01-04,45.3,55.6,49.55804195804195
2013-01-05,46.09114244396237,63.81500361532906,54.293559388559714
2013-01-06,47.7,50.7,49.42727272727273
2013-01-07,45.0,57.0,50.88541666666665
2013-01-08,47.7,57.9,52.024305555555536
2013-01-09,46.6,55.9,50.584090909090925
2013-01-10,44.4,51.1,46.982638888888886
2013-01-11,42.4,53.6,47.17638888888889
2013-01-12,40.6,51.3,45.9125
2013-01-13,38.1,50.0,44.37569444444446
2013-01-14,39.7,51.6,45.478472222222244
2013-01-15,40.6,53.1,46.461805555555536
2013-01-16,42.4,55.4,48.19166666666668
2013-01-17,42.8,59.9,50.60139860139859
2013-01-18,45.5,62.1,52.54375000000002
2013-01-19,43.5,61.3,52.11874999999999
2013-01-20,44.1,62.8,52.274999999999984
2013-01-21,44.4,62.2,52.4534722222222
2013-01-22,46.2,61.0,53.72042253521124
2013-01-23,52.2,56.5,53.85277777777781
2013-01-24,52.2,61.0,55.9375
2013-01-25,54.3,64.4,58.165972222222244
2013-01-26,49.5,57.0,53.24513888888889
2013-01-27,45.7,57.0,50.249624060150396
2013-01-28,46.8,57.7,51.11388888888887
2013-01-29,46.8,57.9,51.776388888888874
2013-01-30,47.3,65.5,54.105000000000025
2013-01-31,46.09114244396237,63.81500361532906,54.293559388559714
2013-02-01,46.09114244396237,63.81500361532906,54.293559388559714
2013-02-02,46.09114244396237,63.81500361532906,54.293559388559714
2013-02-03,46.09114244396237,63.81500361532906,54.293559388559714
2013-02-04,46.09114244396237,63.81500361532906,54.293559388559714
2013-02-05,46.09114244396237,63.81500361532906,54.293559388559714
2013-02-06,45.3,57.6,51.764814814814784
2013-02-07,45.1,55.6,50.1472222222222
2013-02-08,43.7,53.2,48.119444444444476
2013-02-09,44.2,60.1,50.39166666666668
2013-02-10,43.5,61.3,50.42916666666669
2013-02-11,45.1,65.1,52.58263888888887
2013-02-12,46.8,61.3,51.5472222222222
2013-02-13,47.1,60.4,51.75970149253732
2013-02-14,47.7,66.7,55.402083333333316
2013-02-15,49.5,70.0,58.57013888888889
2013-02-16,51.1,68.2,57.64236111111112
2013-02-17,48.0,61.0,52.73776223776223
2013-02-18,48.6,54.3,50.51597222222224
2013-02-19,43.2,50.0,46.79236111111113
2013-02-20,41.2,57.9,48.517361111111114
2013-02-21,45.3,60.4,50.72867132867133
2013-02-22,45.9,59.5,51.16527777777777
2013-02-23,47.7,58.8,52.06503496503494
2013-02-24,48.4,64.0,52.74722222222223
2013-02-25,46.8,60.4,52.09791666666669
2013-02-26,46.9,64.8,52.48333333333332
2013-02-27,46.2,66.9,53.55104895104898
2013-02-28,50.5,62.8,54.891538461538445
2013-03-01,49.5,71.1,57.335416666666674
2013-03-02,53.6,71.4,58.32847222222223
2013-03-03,50.2,59.2,53.5659722222222
2013-03-04,48.0,56.3,50.68819444444445
2013-03-05,46.6,58.5,52.15555555555558
2013-03-06,48.7,57.0,52.65555555555554
2013-03-07,47.1,58.8,50.890140845070455
2013-03-08,47.5,57.6,51.45384615384618
2013-03-09,46.0,62.4,53.02152777777777
2013-03-10,47.1,65.3,54.57246376811595
2013-03-11,47.5,70.5,54.82986111111109
2013-03-12,49.3,67.6,54.746153846153874
2013-03-13,48.0,70.7,56.508333333333326
2013-03-14,49.5,61.9,54.615909090909106
2013-03-15,49.3,69.1,55.61458333333332
2013-03-16,50.0,65.5,55.10763888888891
2013-03-17,49.6,66.0,55.09580419580422
2013-03-18,48.0,65.7,54.22887323943663
2013-03-19,50.2,65.7,55.03541666666666
2013-03-20,51.6,61.0,55.33680555555557
2013-03-21,46.2,61.5,52.826388888888914
2013-03-22,47.1,64.4,54.65416666666666
2013-03-23,47.8,71.6,55.01888111888112
2013-03-24,48.2,66.0,54.15902777777776
2013-03-25,48.4,57.4,51.547916666666644
2013-03-26,49.3,60.6,54.166917293233105
2013-03-27,51.6,63.5,56.72569444444444
2013-03-28,55.2,67.3,58.94722222222221
2013-03-29,52.7,76.8,58.972222222222236
2013-03-30,53.6,70.9,58.99861111111113
2013-03-31,54.7,65.8,58.89583333333336
2013-04-01,54.5,65.1,58.11478873239436
2013-04-02,51.4,61.9,55.043571428571454
2013-04-03,50.9,73.8,56.58098591549293
2013-04-04,52.2,66.2,58.08750000000001
2013-04-05,54.1,65.3,58.70559440559442
2013-04-06,54.9,64.6,57.505633802816874
2013-04-07,53.8,65.1,57.54214285714286
2013-04-08,48.6,64.4,55.592307692307664
2013-04-09,54.3,76.6,62.642253521126754
2013-04-10,53.6,77.9,63.33461538461538
2013-04-11,51.1,61.7,54.354000000000006
2013-04-12,49.6,66.7,55.139416058394154
2013-04-13,49.8,65.7,55.68115942028985
2013-04-14,48.4,64.4,54.41319444444439
2013-04-15,47.1,59.7,51.60567375886523
2013-04-16,45.9,65.5,54.832867132867115
2013-04-17,54.3,70.9,59.852083333333375
2013-04-18,50.5,72.7,59.08321678321679
2013-04-19,50.5,72.3,59.78333333333334
2013-04-20,52.5,74.3,59.73958333333329
2013-04-21,51.8,78.1,62.75277777777777
2013-04-22,55.4,86.9,65.92916666666665
2013-04-23,51.1,75.0,59.530769230769266
2013-04-24,49.5,62.6,55.69153846153843
2013-04-25,53.8,64.8,57.27777777777779
2013-04-26,51.6,62.2,55.47202797202793
2013-04-27,50.2,63.9,54.43636363636365
2013-04-28,50.2,71.8,60.03194444444446
2013-04-29,55.2,81.9,64.77638888888887
2013-04-30,53.6,71.4,61.55069444444445
2013-05-01,58.6,77.7,66.21736111111112
2013-05-02,56.1,90.1,66.56111111111107
2013-05-03,57.4,85.1,68.67291666666665
2013-05-04,56.3,77.9,62.656643356643364
2013-05-05,56.7,70.7,62.40144927536233
2013-05-06,59.2,72.0,64.19444444444441
2013-05-07,46.09114244396237,63.81500361532906,54.293559388559714
2013-05-08,54.3,61.9,56.879720279720296
2013-05-09,53.6,64.4,57.02027972027972
2013-05-10,52.7,61.2,55.68333333333334
2013-05-11,52.2,70.5,58.44444444444447
2013-05-12,54.3,67.6,59.77430555555558
2013-05-13,53.8,68.2,59.04375000000006
2013-05-14,53.4,66.9,59.140277777777754
2013-05-15,51.6,64.0,57.03937007874011
2013-05-16,54.3,66.0,58.19791666666669
2013-05-17,52.7,65.8,57.565972222222186
2013-05-18,51.6,71.1,60.63402777777779
2013-05-19,53.4,77.9,63.00699300699301
2013-05-20,53.6,84.9,64.21398601398602
2013-05-21,52.9,67.8,58.95401459854011
2013-05-22,50.4,65.8,56.92847222222221
2013-05-23,49.8,67.3,57.531944444444484
2013-05-24,50.2,67.8,57.49722222222225
2013-05-25,50.0,65.5,56.345833333333324
2013-05-26,53.1,65.5,58.49027777777778
2013-05-27,53.8,62.2,58.0451388888889
2013-05-28,56.1,68.2,60.38750000000001
2013-05-29,55.0,69.3,60.720979020979
2013-05-30,51.8,72.1,61.003472222222236
2013-05-31,53.1,79.9,63.64722222222221
2013-06-01,54.7,83.7,67.06573426573422
2013-06-02,54.5,71.4,60.58680555555557
2013-06-03,54.0,70.5,60.02708333333333
2013-06-04,55.6,67.3,59.14722222222221
2013-06-05,54.9,66.2,58.31875000000004
2013-06-06,53.4,68.2,58.7985915492958
2013-06-07,54.5,73.4,62.31666666666665
2013-06-08,55.2,69.6,62.00416666666664
2013-06-09,57.7,66.9,60.50422535211268
2013-06-10,57.6,71.2,61.86874999999999
2013-06-11,56.8,70.9,61.331250000000004
2013-06-12,54.1,72.7,62.43676470588236
2013-06-13,52.5,73.2,62.486805555555556
2013-06-14,54.7,82.0,63.954861111111086
2013-06-15,52.7,62.6,56.55877862595416
2013-06-16,53.1,68.4,59.26736111111107
2013-06-17,53.4,71.1,60.78125000000005
2013-06-18,55.2,66.4,58.989743589743576
2013-06-19,54.0,72.3,62.19305555555559
2013-06-20,54.0,74.3,62.253472222222236
2013-06-21,53.4,78.4,62.23900709219858
2013-06-22,54.7,77.4,64.21068702290079
2013-06-23,55.0,67.3,60.1727272727273
2013-06-24,56.3,62.2,59.47571428571429
2013-06-25,61.7,73.9,66.21527777777777
2013-06-26,61.9,80.2,69.21319444444448
2013-06-27,59.7,78.4,67.39647887323943
2013-06-28,59.5,80.2,68.34583333333333
2013-06-29,59.7,84.2,68.15555555555558
2013-06-30,59.2,79.3,66.66102941176469
2013-07-01,57.2,82.6,66.60069444444443
2013-07-02,58.6,79.2,64.27272727272728
2013-07-03,58.1,80.1,65.65073529411767
2013-07-04,60.3,81.7,68.53986013986012
2013-07-05,54.9,66.6,59.32430555555556
2013-07-06,55.6,69.4,59.4651515151515
2013-07-07,55.9,70.3,61.10833333333336
2013-07-08,56.3,69.6,61.2640625
2013-07-09,54.1,73.0,61.11666666666669
2013-07-10,54.7,69.8,59.784328358208995
2013-07-11,53.4,66.2,57.46901408450708
2013-07-12,55.9,67.6,59.5676258992806
2013-07-13,54.9,73.2,61.655555555555566
2013-07-14,54.5,65.7,58.3979020979021
2013-07-15,53.1,66.2,57.97428571428575
2013-07-16,55.9,68.4,60.811805555555594
2013-07-17,56.8,69.4,61.49652777777778
2013-07-18,55.8,72.5,60.687500000000014
2013-07-19,55.8,70.9,60.18741258741257
2013-07-20,55.8,55.8,55.8
2013-07-21,46.09114244396237,63.81500361532906,54.293559388559714
2013-07-22,58.1,70.0,63.19690721649487
2013-07-23,57.6,69.6,62.59503546099292
2013-07-24,56.8,72.9,62.61874999999998
2013-07-25,55.0,68.4,59.419444444444444
2013-07-26,55.6,69.4,59.89930555555556
2013-07-27,56.3,66.4,59.60555555555558
2013-07-28,56.7,64.0,59.18402777777778
2013-07-29,56.8,70.3,61.29280575539569
2013-07-30,56.3,69.4,60.48333333333327
2013-07-31,55.4,67.5,60.11056338028172
2013-08-01,56.1,71.1,61.47416666666663
2013-08-02,54.5,71.4,60.197709923664114
2013-08-03,54.7,69.1,59.265289256198315
2013-08-04,55.0,66.4,58.83758865248226
2013-08-05,55.9,65.8,58.86893939393941
2013-08-06,55.9,68.0,60.868840579710145
2013-08-07,58.5,73.0,63.69565217391305
2013-08-08,57.6,72.0,62.464084507042216
2013-08-09,56.7,71.2,61.52056737588652
2013-08-10,58.6,72.1,62.95211267605636
2013-08-11,57.2,67.1,60.25507246376814
2013-08-12,57.6,75.9,62.65704225352107
2013-08-13,57.7,77.4,64.91465517241377
2013-08-14,56.8,72.5,63.56461538461538
2013-08-15,61.2,74.7,66.0823943661972
2013-08-16,59.9,76.5,65.35804195804188
2013-08-17,59.2,75.2,64.0638888888889
2013-08-18,58.5,75.4,65.91597222222222
2013-08-19,57.4,73.4,63.8763888888889
2013-08-20,59.4,74.3,65.6045045045045
2013-08-21,59.5,72.5,65.27809523809522
2013-08-22,59.7,72.5,64.0037878787879
2013-08-23,58.1,66.7,61.199305555555526
2013-08-24,58.3,72.3,63.48055555555556
2013-08-25,62.2,75.9,66.81748251748245
2013-08-26,60.8,72.1,64.81458333333327
2013-08-27,57.4,74.3,63.488811188811184
2013-08-28,59.5,75.2,65.21875
2013-08-29,62.6,75.9,67.19375000000001
2013-08-30,61.3,84.6,68.47847222222221
2013-08-31,58.5,72.0,63.50074626865669
2013-09-01,58.8,73.2,64.73402777777775
2013-09-02,63.7,76.6,68.32253521126759
2013-09-03,61.2,73.9,66.19513888888886
2013-09-04,61.2,76.6,66.55555555555554
2013-09-05,60.3,77.0,66.10972222222223
2013-09-06,58.5,85.8,70.29375
2013-09-07,59.9,86.5,70.80208333333339
2013-09-08,57.4,73.4,62.900694444444476
2013-09-09,55.8,75.2,62.91388888888888
2013-09-10,59.7,73.6,65.18872180451126
2013-09-11,63.7,74.3,67.60514705882355
2013-09-12,60.8,65.5,63.57789473684214
2013-09-13,58.5,68.5,61.70902777777779
2013-09-14,57.9,71.1,62.03333333333335
2013-09-15,58.5,72.7,64.50138888888891
2013-09-16,59.9,74.8,64.83402777777778
2013-09-17,58.8,70.9,63.46736111111113
2013-09-18,56.3,76.3,63.86433566433567
2013-09-19,54.7,78.1,63.07552447552447
2013-09-20,55.8,72.9,63.76527777777778
2013-09-21,59.5,67.5,63.49510489510493
2013-09-22,56.7,71.8,63.00559440559437
2013-09-23,57.9,81.5,66.22758620689658
2013-09-24,46.09114244396237,63.81500361532906,54.293559388559714
2013-09-25,46.09114244396237,63.81500361532906,54.293559388559714
2013-09-26,57.7,59.2,58.357142857142854
2013-09-27,55.2,80.1,62.663636363636364
2013-09-28,54.1,78.6,62.21760563380287
2013-09-29,56.8,73.8,64.32727272727274
2013-09-30,59.7,72.0,65.92727272727272
2013-10-01,56.1,71.1,62.26595744680855
2013-10-02,55.6,72.1,61.27569444444444
2013-10-03,53.1,69.4,61.68000000000002
2013-10-04,62.6,82.6,68.98169014084505
2013-10-05,57.9,84.9,68.05902777777777
2013-10-06,57.7,81.0,68.32430555555555
2013-10-07,56.8,75.7,63.787499999999994
2013-10-08,53.2,69.1,58.85950413223138
2013-10-09,52.5,68.5,58.579166666666666
2013-10-10,53.1,67.1,57.616279069767465
2013-10-11,51.4,61.5,55.043181818181814
2013-10-12,50.0,64.8,54.563716814159264
2013-10-13,51.6,73.0,59.08251748251747
2013-10-14,52.2,76.5,61.434027777777764
2013-10-15,53.8,79.0,63.23125000000002
2013-10-16,55.2,79.2,64.66319444444441
2013-10-17,55.8,78.8,63.40486111111116
2013-10-18,50.5,65.3,55.32638888888888
2013-10-19,49.1,74.8,57.058333333333316
2013-10-20,48.9,62.8,53.993749999999984
2013-10-21,51.4,63.0,54.418055555555576
2013-10-22,51.6,66.2,54.793006993006976
2013-10-23,51.1,68.0,55.217361111111074
2013-10-24,53.2,60.6,55.81118881118879
2013-10-25,52.2,66.9,58.22986111111109
2013-10-26,51.8,72.0,57.705343511450394
2013-10-27,52.7,59.5,56.62058823529412
2013-10-28,52.7,62.1,56.38472222222222
2013-10-29,53.4,65.7,57.69577464788733
2013-10-30,51.1,68.0,56.55277777777777
2013-10-31,50.7,70.7,58.03216783216785
2013-11-01,52.9,71.6,60.424305555555556
2013-11-02,50.9,62.2,56.19790209790207
2013-11-03,49.5,63.9,55.45333333333331
2013-11-04,47.7,64.0,55.96319444444446
2013-11-05,50.9,70.2,58.85069444444444
2013-11-06,52.0,68.5,60.1875
2013-11-07,55.0,70.0,59.80763888888888
2013-11-08,51.4,68.5,56.61249999999999
2013-11-09,49.8,68.0,56.406993006993005
2013-11-10,52.3,65.5,56.55524475524474
2013-11-11,54.0,66.4,58.851388888888906
2013-11-12,58.1,69.8,62.23958333333331
2013-11-13,54.7,70.9,58.25277777777779
2013-11-14,54.7,62.1,57.26194029850749
2013-11-15,51.8,63.5,56.220000000000006
2013-11-16,49.5,65.1,55.42093023255812
2013-11-17,52.7,62.1,55.642361111111114
2013-11-18,50.4,61.0,55.406993006993
2013-11-19,55.9,61.7,58.510416666666615
2013-11-20,54.7,62.4,58.88888888888883
2013-11-21,54.7,63.1,58.23216783216781
2013-11-22,56.1,68.5,61.083333333333286
2013-11-23,51.8,66.0,57.348251748251705
2013-11-24,48.7,61.9,54.20277777777777
2013-11-25,47.5,62.6,54.049305555555556
2013-11-26,50.9,62.6,55.75454545454544
2013-11-27,51.1,64.0,57.396153846153794
2013-11-28,51.6,67.3,57.08055555555555
2013-11-29,49.6,66.9,56.02430555555555
2013-11-30,49.3,53.2,50.94999999999999
2013-12-01,53.8,61.9,57.800000000000004
2013-12-02,49.6,61.5,55.38263888888889
2013-12-03,48.6,57.6,53.17832167832169
2013-12-04,43.2,53.8,46.99166666666669
2013-12-05,39.7,52.0,44.34166666666668
2013-12-06,39.6,53.4,46.524475524475534
2013-12-07,40.6,50.2,44.56338028169015
2013-12-08,37.9,48.2,41.64318181818183
2013-12-09,35.4,50.5,42.932167832167835
2013-12-10,39.9,53.1,45.60208333333332
2013-12-11,42.4,57.0,48.50138888888889
2013-12-12,42.8,57.2,49.174305555555534
2013-12-13,45.3,55.6,49.74335664335666
2013-12-14,43.9,59.7,51.22708333333333
2013-12-15,44.8,59.7,51.941666666666684
2013-12-16,47.8,63.7,54.68888888888889
2013-12-17,50.5,62.1,55.48263888888888
2013-12-18,48.4,56.5,52.06971830985913
2013-12-19,47.1,58.6,52.535338345864616
2013-12-20,43.2,58.6,50.506293706293725
2013-12-21,46.0,59.7,52.07777777777777
2013-12-22,47.7,61.7,53.92222222222223
2013-12-23,48.4,60.3,53.78958333333335
2013-12-24,48.2,63.0,54.253472222222236
2013-12-25,47.3,65.1,54.725694444444436
2013-12-26,46.6,61.5,53.05673758865249
2013-12-27,46.4,61.0,52.75492957746478
2013-12-28,45.7,61.9,52.19510489510489
2013-12-29,45.5,65.5,54.07569444444443
2013-12-30,46.6,60.6,52.46319444444444
2013-12-31,46.4,58.5,51.32231404958678
2014-01-01,48.9,61.3,55.752941176470586
2014-01-02,47.5,62.8,54.653846153846125
2014-01-03,48.9,62.1,54.59305555555557
2014-01-04,47.1,63.3,53.67714285714286
2014-01-05,46.2,65.3,54.497902097902106
2014-01-06,48.0,60.6,54.14027777777776
2014-01-07,49.8,61.0,54.555714285714245
2014-01-08,52.0,58.6,54.13541666666668
2014-01-09,51.8,59.0,54.3456896551724
2014-01-10,49.3,62.6,54.372916666666654
2014-01-11,50.4,58.8,54.22152777777782
2014-01-12,50.0,61.2,54.960139860139876
2014-01-13,48.4,67.8,56.44965034965037
2014-01-14,48.9,67.3,56.59370629370631
2014-01-15,50.2,69.6,58.982307692307685
2014-01-16,48.6,67.3,56.55763888888888
2014-01-17,48.9,65.8,56.08124999999999
2014-01-18,46.9,64.8,55.55664335664335
2014-01-19,49.1,65.5,55.71874999999997
2014-01-20,47.3,65.8,55.0241134751773
2014-01-21,48.2,65.5,55.25486111111111
2014-01-22,46.8,64.9,53.62153846153848
2014-01-23,48.0,68.2,56.079166666666666
2014-01-24,49.1,63.3,55.93194444444445
2014-01-25,51.1,67.5,58.04895104895104
2014-01-26,50.9,67.8,56.71608391608395
2014-01-27,49.3,61.7,54.2104166666666
2014-01-28,54.7,66.7,59.6423611111111
2014-01-29,57.9,65.5,60.64923076923077
2014-01-30,55.6,61.2,57.4286713286713
2014-01-31,50.9,62.6,55.26805555555557
2014-02-01,45.7,61.7,52.057342657342666
2014-02-02,46.9,52.5,49.47008547008546
2014-02-03,46.0,58.1,50.738970588235304
2014-02-04,45.5,56.8,49.730158730158735
2014-02-05,44.8,56.5,50.2125
2014-02-06,48.6,55.0,52.0664335664336
2014-02-07,53.4,59.0,56.393055555555584
2014-02-08,57.6,64.0,61.32152777777779
2014-02-09,62.2,66.2,64.48428571428576
2014-02-10,59.5,65.5,61.98461538461542
2014-02-11,57.4,65.8,60.10763888888885
2014-02-12,57.2,66.9,60.91450381679391
2014-02-13,60.6,74.7,64.8236111111111
2014-02-14,61.7,70.3,64.48591549295776
2014-02-15,59.0,65.5,62.25971223021587
2014-02-16,53.4,66.7,59.443939393939395
2014-02-17,50.2,64.4,56.72844827586207
2014-02-18,50.4,64.4,56.29921259842522
2014-02-19,52.7,63.1,57.185245901639334
2014-02-20,50.0,66.7,56.48251748251747
2014-02-21,46.09114244396259,53.1,54.29355938855957
2014-02-22,46.09114244396259,63.81500361532918,54.29355938855957
2014-02-23,46.09114244396259,63.81500361532918,54.29355938855957
2014-02-24,46.09114244396259,63.81500361532918,54.29355938855957
2014-02-25,46.09114244396259,63.81500361532918,54.29355938855957
2014-02-26,46.09114244396259,63.81500361532918,54.29355938855957
2014-02-27,46.09114244396259,60.8,54.29355938855957
2014-02-28,55.8,60.8,57.71258741258744
2014-03-01,55.4,68.2,60.06458333333333
2014-03-02,55.6,63.3,58.95833333333334
2014-03-03,54.7,64.4,58.64825174825177
2014-03-04,56.5,65.5,60.58055555555555
2014-03-05,59.2,71.2,64.29166666666669
2014-03-06,57.4,66.9,61.29926470588237
2014-03-07,53.6,68.7,60.11968503937007
2014-03-08,53.2,74.1,62.254166666666634
2014-03-09,58.8,72.1,64.47971014492752
2014-03-10,56.3,69.8,60.720792079207904
2014-03-11,55.9,73.9,61.72499999999999
2014-03-12,58.3,76.5,63.994791666666686
2014-03-13,54.1,75.6,61.41052631578949
2014-03-14,53.8,69.8,58.95416666666665
2014-03-15,52.7,78.8,60.922916666666666
2014-03-16,52.2,71.4,57.60806451612901
2014-03-17,53.1,68.4,58.78861788617886
2014-03-18,49.3,74.3,58.73333333333334
2014-03-19,50.5,76.8,60.129323308270685
2014-03-20,51.6,66.6,56.86407766990293
2014-03-21,50.9,63.7,55.59920000000002
2014-03-22,49.1,66.9,55.88601398601398
2014-03-23,50.0,67.3,55.80972222222223
2014-03-24,50.0,66.9,56.48888888888889
2014-03-25,51.1,62.2,56.69930555555557
2014-03-26,52.9,63.0,57.65138888888891
2014-03-27,56.1,66.9,60.49510489510488
2014-03-28,57.0,70.9,62.02222222222221
2014-03-29,53.6,60.8,58.13541666666663
2014-03-30,51.3,63.5,56.914179104477626
2014-03-31,49.1,58.8,52.409219858156014
2014-04-01,48.9,59.5,51.695833333333354
2014-04-02,48.4,64.8,54.99014084507043
2014-04-03,52.2,66.6,57.837777777777795
2014-04-04,52.0,62.6,56.22361111111108
2014-04-05,51.1,68.4,58.78333333333335
2014-04-06,52.5,76.5,62.39647887323942
2014-04-07,56.5,84.9,67.40902777777778
2014-04-08,55.2,80.4,64.07777777777781
2014-04-09,52.9,64.4,57.114393939393956
2014-04-10,52.2,76.1,59.05036496350365
2014-04-11,53.4,66.9,57.71527777777775
2014-04-12,55.9,66.4,59.239552238805956
2014-04-13,55.2,71.6,60.38794326241137
2014-04-14,54.7,73.2,59.47708333333329
2014-04-15,55.0,69.4,59.740972222222176
2014-04-16,53.2,76.3,61.93333333333333
2014-04-17,54.1,69.6,60.539583333333326
2014-04-18,53.1,65.7,58.12676056338028
2014-04-19,52.0,65.5,57.11388888888887
2014-04-20,52.5,80.6,61.94236111111112
2014-04-21,52.5,66.6,57.95416666666668
2014-04-22,51.1,65.7,56.73541666666667
2014-04-23,50.2,67.3,58.251773049645394
2014-04-24,54.7,66.4,59.48124999999998
2014-04-25,52.7,58.8,56.034965034965055
2014-04-26,49.5,64.2,56.61041666666665
2014-04-27,53.6,67.1,58.729370629370635
2014-04-28,52.0,72.9,61.54791666666668
2014-04-29,54.1,88.3,68.30902777777777
2014-04-30,58.8,94.5,74.0090909090909
2014-05-01,62.1,91.0,72.87083333333331
2014-05-02,54.7,68.5,59.57291666666668
2014-05-03,53.6,67.1,59.197887323943625
2014-05-04,55.9,71.1,61.440277777777816
2014-05-05,55.8,69.1,60.538888888888906
2014-05-06,52.5,71.6,60.33846153846155
2014-05-07,51.3,68.9,58.745138888888874
2014-05-08,53.6,67.8,60.140559440559414
2014-05-09,55.6,70.7,60.99236111111111
2014-05-10,53.1,70.9,60.639583333333334
2014-05-11,54.3,80.2,64.29375000000003
2014-05-12,53.1,88.0,67.52887323943662
2014-05-13,58.8,96.1,73.60000000000002
2014-05-14,63.1,95.5,77.12977099236646
2014-05-15,58.1,81.3,69.08402777777778
2014-05-16,54.1,71.4,60.87916666666669
2014-05-17,54.3,67.5,59.054861111111144
2014-05-18,54.5,70.5,60.6881118881119
2014-05-19,55.0,70.2,60.543055555555576
2014-05-20,55.6,73.2,61.965972222222234
2014-05-21,55.8,73.2,61.6416666666667
2014-05-22,54.9,70.5,60.2847222222222
2014-05-23,54.5,70.3,60.625694444444434
2014-05-24,55.8,71.2,61.688194444444484
2014-05-25,54.7,81.3,65.36458333333333
2014-05-26,55.4,75.9,63.856944444444444
2014-05-27,53.2,72.3,61.12605633802818
2014-05-28,53.1,74.7,63.21458333333338
2014-05-29,53.8,81.3,63.43055555555554
2014-05-30,52.9,62.6,56.60209790209789
2014-05-31,53.6,71.6,59.08749999999999
2014-06-01,53.8,74.8,60.30902777777779
2014-06-02,54.0,66.7,58.584027777777756
2014-06-03,53.8,71.2,60.482638888888914
2014-06-04,54.5,76.6,62.0284722222222
2014-06-05,54.5,68.5,60.67847222222224
2014-06-06,55.6,70.9,61.1645833333333
2014-06-07,55.2,74.1,62.10000000000004
2014-06-08,55.4,84.2,67.70625000000001
2014-06-09,58.3,78.3,65.6826388888889
2014-06-10,57.4,69.8,62.05416666666669
2014-06-11,58.5,70.7,63.81118881118881
2014-06-12,55.6,69.4,61.49062499999997
2014-06-13,55.9,79.9,66.1201388888889
2014-06-14,56.1,82.8,64.86875000000003
